"diplome_r","Delai_r","sexe_r","StatutP_r","StatutM_r","Conseil_r","Diff2_r","Exppro_r","Abs1_r","Abs2_r"
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","ouvrir","aucun","Plutot facile",2,1,9
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","artis-commerc","aucun","Plutot facile",5,0,3
">=BAC+3","Facile","Homme","prof_interm","employe","aucun","Plutot facile",3,6,6
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","ing-cadre-prof_lib","aucun","Tres facile",0,0,0
">=BAC+3","Facile","Homme","artis-commerc","artis-commerc","un","Plutot dificile",3,1,1
">=BAC+3","Facile","Homme","employe","employe","un","Plutot facile",3,5,47
">=BAC+3","Facile","Homme",NA,"NSP","plusieurs","Plutot dificile",3,3,32
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","ing-cadre-prof_lib","un","Plutot dificile",3,0,23
">=BAC+3","Facile","Femme","prof_interm","ing-cadre-prof_lib","plusieurs","Plutot dificile",3,4,33
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","employe","plusieurs","Tres facile",4,1,5
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","ing-cadre-prof_lib","un","Plutot facile",4,0,12
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","ing-cadre-prof_lib","un","Plutot facile",2,0,2
">=BAC+3","Facile","Homme","artis-commerc","ing-cadre-prof_lib","aucun","Plutot facile",3,0,4
">=BAC+3","Facile","Homme","artis-commerc","employe","plusieurs","Plutot facile",3,0,9
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","ing-cadre-prof_lib","plusieurs","Plutot dificile",2,1,50
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","ing-cadre-prof_lib","plusieurs","Plutot facile",3,0,34
">=BAC+3","Facile","Femme","agric","agric","aucun","Plutot facile",3,0,0
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","employe","aucun","Tres facile",3,0,0
"BAC","Facile","Femme","artis-commerc","ing-cadre-prof_lib","aucun","Plutot facile",3,0,8
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","ing-cadre-prof_lib","aucun","Plutot facile",3,0,0
">=BAC+3","Facile","Homme","artis-commerc","employe","aucun","Plutot dificile",3,0,15
">=BAC+3","Facile","Homme","artis-commerc","ing-cadre-prof_lib","aucun","Plutot dificile",3,0,0
">=BAC+3","Facile","Homme","artis-commerc","employe","un","Plutot facile",4,0,0
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","ing-cadre-prof_lib","plusieurs","Plutot facile",3,3,3
">=BAC+3","Facile","Homme","prof_interm","employe","aucun","Plutot facile",3,1,1
">=BAC+3","Facile","Homme","ouvrir","ouvrir","un","Plutot facile",4,1,1
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","employe","un","Plutot facile",3,2,2
">=BAC+3","Facile","Homme","prof_interm","employe","un","Plutot facile",2,0,0
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","prof_interm","un","Plutot facile",3,0,0
">=BAC+3","Facile","Femme","prof_interm","prof_interm","aucun","Plutot dificile",1,0,1
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","ing-cadre-prof_lib","un","Plutot facile",3,1,18
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","ing-cadre-prof_lib","plusieurs","Plutot facile",3,2,2
"BAC+2","Facile","Femme","agric","agric","aucun","Plutot facile",0,2,30
">=BAC+3","Facile","Homme","artis-commerc","employe","plusieurs","Plutot facile",NA,0,0
">=BAC+3","Facile","Homme","agric","employe","plusieurs","Plutot facile",NA,1,7
">=BAC+3","Facile","Homme","prof_interm","ing-cadre-prof_lib","plusieurs","Plutot facile",5,0,0
">=BAC+3","Facile","Homme","artis-commerc","employe","aucun","Plutot facile",3,0,8
">=BAC+3","Facile","Homme","ouvrir","NSP","aucun","Plutot facile",3,0,0
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","ing-cadre-prof_lib","un","Plutot dificile",2,12,50
">=BAC+3","Facile","Femme","prof_interm","ing-cadre-prof_lib","un","Plutot facile",2,0,17
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","ing-cadre-prof_lib","plusieurs","Plutot dificile",NA,2,2
">=BAC+3","Facile","Homme","artis-commerc","employe","plusieurs","Plutot facile",NA,0,0
">=BAC+3","Facile","Homme","artis-commerc","ing-cadre-prof_lib","aucun","Tres dificile",3,0,0
">=BAC+3","Facile","Femme",NA,"employe","aucun","Plutot facile",3,0,0
">=BAC+3","Facile","Femme","employe","employe","plusieurs","Plutot facile",3,0,0
">=BAC+3","Facile","Femme",NA,"employe","aucun","Plutot facile",NA,0,0
">=BAC+3","Facile","Femme","employe","employe","un","Plutot facile",2,2,6
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","NSP","un","Plutot facile",2,0,0
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","ing-cadre-prof_lib","plusieurs","Plutot dificile",3,0,0
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","ing-cadre-prof_lib","un","Plutot facile",3,1,3
">=BAC+3","Facile","Homme","employe","prof_interm","un","Plutot facile",3,0,12
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","employe","un","Plutot facile",2,0,0
">=BAC+3","Facile","Homme","ouvrir","ouvrir","un","Plutot facile",2,2,2
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","ing-cadre-prof_lib","aucun","Plutot dificile",0,3,8
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","ing-cadre-prof_lib","un","Plutot facile",5,0,0
">=BAC+3","Facile","Femme","artis-commerc","ing-cadre-prof_lib","aucun","Plutot facile",4,3,3
">=BAC+3","Facile","Homme",NA,"NSP","aucun","Plutot facile",3,9,9
">=BAC+3","Facile","Homme","prof_interm","ing-cadre-prof_lib","un","Plutot dificile",2,0,0
">=BAC+3","Facile","Homme","prof_interm","employe","aucun","Plutot facile",3,5,5
">=BAC+3","Dificile","Homme","ing-cadre-prof_lib","employe","un","Plutot facile",3,7,25
">=BAC+3","Facile","Homme","prof_interm","prof_interm","un","Plutot dificile",2,0,0
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","employe","un","Plutot facile",2,0,0
">=BAC+3","Facile","Homme","ouvrir","ouvrir","un","Plutot facile",3,0,12
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","employe","plusieurs","Plutot facile",3,0,0
">=BAC+3","Facile","Homme","employe","employe","aucun","Plutot facile",3,0,14
">=BAC+3","Dificile","Femme","ouvrir","employe","aucun","Plutot facile",3,0,NA
">=BAC+3","Facile","Homme","prof_interm","ing-cadre-prof_lib","plusieurs","Plutot facile",6,2,38
">=BAC+3","Facile","Femme","agric","agric","plusieurs","Tres facile",6,0,3
">=BAC+3","Facile","Femme","prof_interm","employe","un","Plutot facile",4,0,14
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","ing-cadre-prof_lib","aucun","Plutot dificile",3,7,7
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","ing-cadre-prof_lib","un","Plutot facile",2,5,5
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","ing-cadre-prof_lib","plusieurs","Tres facile",5,0,0
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","employe","aucun","Plutot facile",3,1,1
">=BAC+3","Facile","Homme","agric","agric","un","Plutot facile",3,0,0
">=BAC+3","Facile","Femme","artis-commerc","ing-cadre-prof_lib","aucun","Plutot facile",4,0,0
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","ing-cadre-prof_lib","plusieurs","Plutot facile",4,0,13
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","prof_interm","plusieurs","Plutot facile",3,2,2
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","ing-cadre-prof_lib","un","Tres facile",3,0,0
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","prof_interm","plusieurs","Plutot facile",4,0,0
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","ing-cadre-prof_lib","plusieurs","Plutot facile",4,2,10
">=BAC+3","Facile","Femme","employe","employe","un","Tres facile",3,0,0
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","employe","plusieurs","Plutot facile",3,4,33
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","ing-cadre-prof_lib","plusieurs","Plutot facile",5,0,6
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","ing-cadre-prof_lib","plusieurs","Plutot facile",2,7,20
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","prof_interm","un","Plutot dificile",NA,0,0
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","ing-cadre-prof_lib","plusieurs","Plutot facile",4,0,0
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","ing-cadre-prof_lib","aucun","Tres facile",2,0,0
">=BAC+3","Facile","Homme","prof_interm","employe","un","Plutot facile",1,5,5
"BAC","Facile","Homme","employe","NSP","aucun","Plutot facile",0,0,39
">=BAC+3","Facile","Homme","prof_interm","ing-cadre-prof_lib","plusieurs","Plutot facile",4,1,19
"BAC","Facile","Homme","ing-cadre-prof_lib","employe","aucun","Plutot facile",2,0,79
">=BAC+3","Facile","Homme","ouvrir","prof_interm","un","Plutot facile",0,8,8
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","prof_interm","aucun","Plutot dificile",3,5,61
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","employe","un","Plutot facile",3,1,1
">=BAC+3","Facile","Femme","ing-cadre-prof_lib",NA,"aucun","Plutot facile",2,0,0
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","ing-cadre-prof_lib","aucun","Plutot facile",2,0,39
"BAC+2","Dificile","Homme","employe","employe","aucun","Plutot facile",3,5,NA
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","ing-cadre-prof_lib","plusieurs","Plutot dificile",3,0,0
">=BAC+3","Facile","Femme","artis-commerc","employe","aucun","Plutot dificile",2,12,12
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","ing-cadre-prof_lib","aucun","Plutot dificile",1,0,79
"BAC+2","Facile","Homme","employe","employe","aucun","Plutot facile",0,2,NA
">=BAC+3","Facile","Femme","employe","employe","aucun","Tres facile",NA,2,2
">=BAC+3","Facile","Homme","ouvrir","employe","un","Plutot facile",0,0,8
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","employe","aucun","Plutot dificile",5,2,2
"BAC+2","Facile","Femme","employe","employe","aucun","Plutot facile",1,2,2
"CAP","Dificile","Femme","prof_interm","employe","un","Plutot dificile",3,9,47
"CAP","Facile","Homme","agric","artis-commerc","aucun","Plutot facile",3,8,33
"CAP","Dificile","Homme","agric","ouvrir","aucun","Plutot dificile",1,2,6
"BAC","Facile","Homme","agric","agric","aucun","Plutot facile",0,0,4
"BAC","Dificile","Femme","ouvrir","employe","un","Tres dificile",0,4,4
"BAC","Dificile","Femme","ouvrir","ing-cadre-prof_lib","un","Plutot dificile",1,0,46
"CAP","Facile","Homme","ouvrir","employe","un","Plutot facile",0,2,7
"BAC","Dificile","Homme","ouvrir","prof_interm","un","Plutot dificile",2,NA,NA
"Aucun","Dificile","Femme","ouvrir",NA,"aucun","Plutot dificile",2,NA,NA
"BAC","Facile","Femme","agric","employe","aucun","Plutot facile",2,5,10
"BAC","Facile","Femme","employe","employe","plusieurs","Plutot facile",1,0,NA
"BAC","Facile","Femme","ouvrir","employe","aucun","Plutot dificile",0,4,4
"BAC","Facile","Homme","agric","agric","aucun","Plutot facile",1,2,NA
"BAC","Facile","Homme","artis-commerc","artis-commerc","aucun","Plutot dificile",2,3,22
"BAC","Facile","Femme","ing-cadre-prof_lib","employe","aucun","Plutot dificile",1,2,75
"BAC","Facile","Femme","employe","employe","plusieurs","Plutot dificile",1,2,78
"Aucun","Dificile","Homme","employe","employe","aucun","Plutot dificile",1,0,NA
"Aucun","Dificile","Femme","employe","employe","aucun","Plutot dificile",0,64,NA
"CAP","Dificile","Femme","artis-commerc","artis-commerc","aucun","Plutot dificile",0,26,NA
"Aucun","Dificile","Femme","employe","NSP","aucun","Plutot dificile",0,18,NA
"Aucun","Facile","Homme","artis-commerc","NSP","aucun","Plutot facile",0,6,8
"Aucun","Facile","Homme","agric","agric","aucun","Plutot dificile",1,0,0
"BAC+2","Facile","Homme","agric","employe","aucun","Plutot facile",0,8,18
"BAC+2","Facile","Homme","agric","employe","aucun","Plutot dificile",0,3,3
"BAC","Dificile","Homme","ouvrir","artis-commerc","aucun","Plutot facile",0,4,4
"BAC+2","Facile","Homme","agric","employe","aucun","Plutot facile",6,0,0
"Aucun","Dificile","Femme","NSP","ing-cadre-prof_lib","aucun","Plutot dificile",0,72,72
"Aucun","Dificile","Femme","ing-cadre-prof_lib","prof_interm","aucun","Plutot facile",0,5,NA
"BAC+2","Dificile","Femme","ing-cadre-prof_lib","prof_interm","aucun","Plutot facile",5,3,73
"CAP","Facile","Homme","ouvrir","ouvrir","aucun","Tres dificile",1,6,6
"BAC","Facile","Homme","agric","agric","un","Tres dificile",1,9,9
"BAC+2","Facile","Homme","employe","employe","aucun","Plutot facile",2,0,40
"BAC","Facile","Homme","ouvrir","ing-cadre-prof_lib","un","Plutot facile",5,3,45
"BAC","Dificile","Homme","ouvrir","ouvrir","aucun","Plutot facile",4,24,26
"Aucun","Facile","Homme","NSP","employe","aucun","Plutot dificile",0,0,0
"BAC+2","Facile","Homme",NA,"employe","un","Plutot facile",1,3,12
"BAC+2","Facile","Homme","agric","employe","un","Plutot facile",1,0,39
"Aucun","Dificile","Femme","employe","employe","aucun","Plutot facile",0,3,3
"BAC","Dificile","Homme","ing-cadre-prof_lib","ing-cadre-prof_lib","aucun","Plutot dificile",2,3,9
"CAP","Dificile","Femme","employe","ouvrir","aucun","Plutot facile",1,14,NA
"BAC","Facile","Homme","artis-commerc","artis-commerc","plusieurs","Plutot dificile",0,0,2
"BAC+2","Facile","Femme","ing-cadre-prof_lib","ing-cadre-prof_lib","un","Plutot facile",2,6,6
"CAP","Dificile","Homme","ouvrir","ouvrir","aucun","Tres dificile",2,NA,NA
"CAP","Facile","Femme","ouvrir","employe","aucun","Plutot facile",1,11,NA
"CAP","Dificile","Femme",NA,"prof_interm","aucun","Plutot dificile",0,10,NA
"BAC","Facile","Homme","agric","agric","aucun","Plutot dificile",6,3,10
"BAC+2","Facile","Femme","artis-commerc","ouvrir","aucun","Plutot dificile",NA,0,2
"BAC","Facile","Femme","employe","ouvrir","aucun","Plutot facile",6,0,71
"BAC+2","Facile","Homme",NA,"artis-commerc","aucun","Plutot facile",NA,0,12
"BAC+2","Facile","Homme","employe","ing-cadre-prof_lib","aucun","Tres facile",NA,0,0
"BAC+2","Facile","Femme","ouvrir","employe","un","Plutot facile",NA,3,3
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","ing-cadre-prof_lib","aucun","Plutot facile",NA,2,2
"BAC+2","Facile","Femme","agric","agric","un","Plutot facile",NA,5,76
"CAP","Facile","Homme","NSP","employe","aucun","Plutot dificile",NA,0,8
"BAC","Facile","Homme",NA,"employe","aucun","Plutot facile",NA,0,0
"BAC+2","Facile","Homme","ing-cadre-prof_lib","NSP","plusieurs","Tres facile",NA,8,22
">=BAC+3","Facile","Homme","artis-commerc","employe","aucun","Plutot facile",NA,3,3
">=BAC+3","Facile","Femme","ouvrir","artis-commerc","aucun","Plutot facile",NA,0,0
"BAC","Facile","Homme","ouvrir","ouvrir","aucun","Plutot facile",NA,0,0
"CAP","Facile","Femme","employe","employe","aucun","Plutot facile",NA,7,38
"BAC+2","Facile","Homme","artis-commerc","employe","aucun","Plutot facile",NA,0,0
"BAC+2","Facile","Femme","employe","employe","aucun","Plutot facile",NA,0,27
"BAC+2","Facile","Femme","ing-cadre-prof_lib","ing-cadre-prof_lib","aucun","Plutot facile",NA,1,12
"BAC+2","Facile","Homme","ing-cadre-prof_lib","ing-cadre-prof_lib","un","Plutot facile",NA,0,9
"BAC+2","Facile","Homme","ing-cadre-prof_lib","employe","aucun","Plutot facile",NA,0,6
"BAC+2","Facile","Homme","ouvrir","prof_interm","aucun","Plutot dificile",NA,0,0
"BAC+2","Facile","Femme","employe","employe","aucun","Plutot dificile",NA,2,61
"BAC+2","Facile","Homme",NA,"ing-cadre-prof_lib","aucun","Plutot facile",NA,2,23
"BAC+2","Facile","Femme",NA,"NSP","aucun","Plutot facile",NA,0,24
"BAC+2","Facile","Homme","ouvrir","ouvrir","aucun","Plutot facile",NA,0,34
"BAC+2","Facile","Femme","agric","ing-cadre-prof_lib","aucun","Plutot facile",NA,2,7
"BAC+2","Facile","Homme","employe","employe","aucun","Plutot facile",NA,0,0
"BAC+2","Facile","Homme","artis-commerc","artis-commerc","aucun","Plutot facile",NA,0,0
"BAC+2","Facile","Homme","ing-cadre-prof_lib","prof_interm","aucun","Plutot facile",NA,0,12
"BAC+2","Facile","Homme","employe","ing-cadre-prof_lib","aucun","Plutot facile",NA,0,0
"BAC+2","Dificile","Homme","employe","employe","plusieurs","Tres dificile",NA,0,61
">=BAC+3","Facile","Homme","ouvrir","employe","plusieurs","Tres facile",NA,0,0
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","ing-cadre-prof_lib","un","Plutot dificile",NA,0,0
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","prof_interm","un","Plutot facile",NA,0,0
">=BAC+3","Facile","Homme","artis-commerc","artis-commerc","un","Plutot facile",NA,0,0
"CAP","Facile","Femme","employe","employe","aucun","Plutot facile",NA,5,14
"BAC+2","Facile","Homme","ing-cadre-prof_lib","employe","aucun","Plutot facile",NA,3,54
"BAC+2","Facile","Homme","artis-commerc","ing-cadre-prof_lib","aucun","Plutot dificile",NA,0,0
"BAC+2","Facile","Homme","ouvrir","employe","un","Plutot dificile",NA,0,0
"BAC+2","Facile","Femme","ouvrir","NSP","un","Plutot dificile",NA,0,0
"BAC+2","Facile","Homme","artis-commerc","ouvrir","un","Plutot facile",NA,0,0
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","ing-cadre-prof_lib","aucun","Plutot dificile",NA,6,6
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","prof_interm","aucun","Plutot facile",NA,3,16
"BAC+2","Facile","Homme","prof_interm","ouvrir","aucun","Plutot facile",NA,12,12
"BAC","Facile","Homme","ing-cadre-prof_lib","employe","aucun","Plutot dificile",NA,7,64
"BAC+2","Dificile","Homme","ing-cadre-prof_lib","ing-cadre-prof_lib","aucun","Plutot facile",NA,2,61
"BAC+2","Facile","Femme",NA,"prof_interm","aucun","Plutot facile",NA,1,4
"CAP","Dificile","Femme","employe","employe","aucun","Tres dificile",NA,NA,NA
"BAC","Facile","Homme","employe","ouvrir","aucun","Plutot dificile",NA,1,2
"BAC","Facile","Femme","ouvrir",NA,"aucun","Plutot dificile",NA,4,40
"CAP","Facile","Homme","NSP",NA,"aucun","Plutot dificile",NA,13,13
"BAC+2","Facile","Homme","ing-cadre-prof_lib","ing-cadre-prof_lib","un","Plutot facile",NA,2,43
"BAC","Dificile","Homme","artis-commerc","artis-commerc","aucun","Plutot facile",NA,0,0
"CAP","Dificile","Homme","ouvrir","ouvrir","aucun","Plutot facile",NA,49,49
"CAP","Dificile","Homme","employe","ouvrir","aucun","Plutot facile",NA,0,NA
"CAP","Facile","Homme","agric","employe","aucun","Tres facile",NA,0,6
"Aucun","Dificile","Femme","ouvrir","employe","aucun","Tres dificile",NA,87,NA
"CAP","Facile","Homme","ing-cadre-prof_lib","employe","aucun","Tres facile",NA,0,8
"CAP","Facile","Homme","ouvrir","ouvrir","aucun","Plutot facile",NA,0,0
"Aucun","Dificile","Femme","NSP","ouvrir","aucun","Plutot dificile",NA,38,72
"BAC","Facile","Homme","employe","employe","un","Plutot facile",NA,0,64
"CAP","Facile","Homme","ing-cadre-prof_lib","employe","un","Plutot facile",NA,0,0
"CAP","Facile","Homme","employe","artis-commerc","aucun","Plutot facile",NA,0,26
"Aucun","Facile","Homme","ouvrir","ouvrir","aucun","Plutot facile",NA,0,23
"CAP","Dificile","Homme","employe","employe","aucun","Plutot facile",NA,15,71
"Aucun","Facile","Femme",NA,"employe","aucun","Plutot dificile",NA,0,NA
"CAP","Facile","Homme","employe","employe","aucun","Plutot facile",NA,2,24
"CAP","Dificile","Homme","ouvrir","ouvrir","aucun","Plutot facile",NA,19,68
"CAP","Dificile","Homme","prof_interm","employe","aucun","Plutot dificile",NA,30,42
"CAP","Facile","Homme","employe","artis-commerc","aucun","Plutot facile",NA,0,0
"CAP","Dificile","Homme","ouvrir","employe","aucun","Plutot dificile",NA,13,28
"CAP","Dificile","Homme",NA,NA,"aucun","Plutot facile",NA,21,NA
"CAP","Dificile","Homme","employe","employe","aucun","Tres dificile",NA,0,NA
"CAP","Facile","Femme",NA,"ouvrir","aucun","Plutot dificile",NA,0,35
"Aucun","Facile","Homme",NA,"employe","aucun","Plutot facile",NA,11,NA
"CAP","Facile","Homme","employe","employe","aucun","Plutot facile",NA,0,44
"CAP","Facile","Homme","employe","employe","aucun","Plutot facile",NA,9,9
"CAP","Dificile","Homme","employe",NA,"aucun","Plutot facile",NA,0,0
"CAP","Facile","Homme","ouvrir","prof_interm","aucun","Plutot facile",NA,4,14
"CAP","Facile","Homme","ing-cadre-prof_lib","employe","aucun","Plutot facile",NA,5,5
"BAC+2","Facile","Homme","ouvrir","ouvrir","aucun","Plutot facile",NA,0,34
"Aucun","Facile","Homme","ouvrir","employe","aucun","Tres dificile",NA,13,NA
"CAP","Dificile","Homme","ouvrir","employe","aucun","Plutot dificile",NA,19,25
"CAP","Facile","Homme","employe","employe","aucun","Tres facile",NA,0,0
"CAP","Facile","Homme","employe","employe","aucun","Plutot facile",NA,0,0
"BAC+2","Facile","Homme","employe","employe","aucun","Plutot facile",NA,0,3
"BAC+2","Facile","Femme",NA,"employe","aucun","Plutot dificile",NA,0,17
